,Date,Price,Open,High,Low,Volume,%Chg
3737,27-Apr-2010,5308.35,5322.1,5330.55,5301.4,144.43,-0.26
3738,29-Mar-2010,5302.85,5283.9,5329.55,5242.15,132.19,0.39
3739,26-Feb-2010,4922.3,4858.5,4992.0,4858.45,341.14,1.29
3740,23-Mar-2010,5225.3,5205.85,5243.6,5193.4,146.48,0.39
3741,29-Nov-2010,5830.0,5789.95,5843.15,5754.7,155.07,1.36
3742,07-Jun-2010,5034.0,5132.95,5132.95,5004.25,175.61,-1.98
3743,10-Feb-2010,4757.2,4793.0,4826.85,4748.1,185.05,-0.74
3744,26-Aug-2010,5477.9,5462.1,5486.55,5454.7,186.38,0.28
3745,25-Feb-2010,4859.75,4859.0,4880.15,4835.6,179.44,0.02
3746,10-Aug-2010,5460.7,5486.8,5491.45,5445.35,164.22,-0.46
3747,30-Nov-2010,5862.7,5811.6,5892.25,5768.35,217.96,0.56
3748,01-Oct-2010,6143.4,6030.3,6153.1,6030.3,179.17,1.88
3749,26-Mar-2010,5282.0,5260.55,5293.75,5260.55,140.97,0.41
3750,13-Dec-2010,5907.65,5882.65,5913.8,5795.9,138.23,0.86
3751,20-Apr-2010,5230.1,5208.3,5257.25,5208.3,199.48,0.51
3752,04-Jun-2010,5135.5,5112.6,5147.9,5091.6,174.56,0.49
3753,21-Apr-2010,5244.9,5230.3,5266.3,5230.3,196.9,0.28
3754,11-Aug-2010,5420.6,5460.7,5474.6,5412.0,174.63,-0.73
3755,22-Nov-2010,6010.0,5920.9,6020.25,5905.15,123.42,2.03
3756,05-Aug-2010,5447.1,5470.15,5487.15,5443.1,129.64,-0.38
3757,03-May-2010,5222.75,5278.4,5278.7,5210.05,111.45,-1.05
3758,26-Apr-2010,5322.45,5299.35,5342.35,5299.35,127.02,0.35
3759,18-Jun-2010,5262.6,5274.95,5302.3,5245.5,205.2,-0.23
3760,12-Nov-2010,6071.65,6182.3,6202.5,6056.75,155.2,-1.98
3761,17-Jun-2010,5274.85,5233.65,5285.55,5206.55,189.95,0.79
3762,06-Jan-2010,5281.8,5278.15,5310.85,5260.05,216.15,0.07
3763,04-May-2010,5148.5,5223.9,5250.15,5134.85,145.54,-1.42
3764,15-Nov-2010,6121.6,6079.9,6128.75,6039.4,124.27,0.82
3765,24-Aug-2010,5505.1,5541.1,5547.25,5488.45,139.15,-0.69
3766,14-Dec-2010,5944.1,5928.7,5953.95,5888.75,125.3,0.62
3767,16-Nov-2010,5988.7,6143.45,6144.05,5970.6,139.19,-2.17
3768,10-Nov-2010,6275.7,6303.2,6307.65,6269.25,125.61,-0.41
3769,12-Aug-2010,5416.45,5418.7,5431.1,5372.45,172.04,-0.08
3770,20-Dec-2010,5947.05,5926.85,5985.0,5900.25,121.82,-0.03
3771,23-Aug-2010,5543.5,5531.15,5549.8,5519.4,118.74,0.23
3772,21-Jun-2010,5353.3,5266.5,5366.75,5266.5,186.2,1.72
3773,22-Mar-2010,5205.2,5260.95,5260.95,5187.05,130.04,-1.09
3774,16-Jun-2010,5233.35,5225.05,5255.65,5214.9,203.73,0.21
3775,18-Nov-2010,5998.8,6075.95,6076.2,5906.75,190.22,0.17
3776,09-Nov-2010,6301.55,6281.0,6310.9,6243.55,139.82,0.45
3777,15-Jun-2010,5222.35,5201.3,5231.45,5171.05,218.93,0.47
3778,14-Jun-2010,5197.7,5120.15,5201.25,5120.15,158.83,1.53
3779,19-Nov-2010,5890.3,6011.3,6013.25,5863.95,150.74,-1.81
3780,23-Apr-2010,5304.1,5269.65,5311.05,5269.65,154.12,0.66
3781,07-Jan-2010,5263.1,5281.8,5302.55,5244.75,181.25,-0.35
3782,31-Mar-2010,5249.1,5260.4,5293.9,5235.15,147.62,-0.25
3783,24-Feb-2010,4858.6,4869.55,4880.55,4834.65,141.21,-0.24
3784,11-Nov-2010,6194.25,6286.35,6296.55,6179.5,169.3,-1.3
3785,12-Aug-2011,5072.95,5194.4,5194.45,5053.35,128.84,-1.27
3786,05-Aug-2011,5211.25,5204.35,5229.65,5116.45,196.02,-2.26
3787,01-Apr-2011,5826.05,5835.0,5860.2,5810.4,118.32,-0.13
3788,08-Dec-2011,4943.65,5037.4,5049.05,4921.45,178.85,-2.35
3789,09-Aug-2011,5072.85,4947.9,5167.0,4946.45,233.87,-0.89
3790,09-Dec-2011,4866.7,4870.75,4918.35,4841.75,173.61,-1.56
3791,08-Aug-2011,5118.5,5083.85,5204.2,5054.05,188.31,-1.78
3792,04-Apr-2011,5908.45,5842.0,5918.7,5833.2,106.39,1.41
3793,11-Aug-2011,5138.3,5128.0,5184.95,5121.0,113.04,-0.44
3794,07-Dec-2011,5062.6,5050.1,5099.25,5032.25,169.43,0.47
3795,16-Dec-2011,4651.6,4752.5,4818.85,4628.2,202.06,-2.0
3796,19-Dec-2011,4613.1,4623.15,4623.15,4555.9,176.45,-0.83
3797,16-Aug-2011,5035.8,5125.75,5132.2,5015.4,130.9,-0.73
3798,25-Apr-2011,5874.5,5859.6,5906.6,5857.0,94.38,-0.17
3799,20-Dec-2011,4544.2,4635.8,4637.25,4531.15,195.3,-1.49
3800,23-Aug-2011,4948.9,4925.15,4965.8,4863.8,130.01,1.02
3801,12-Dec-2011,4764.6,4906.85,4910.25,4755.55,178.34,-2.1
3802,15-Apr-2011,5824.55,5898.75,5907.35,5806.45,140.59,-1.47
3803,30-Aug-2011,5001.0,4973.25,5016.25,4927.55,181.54,1.65
3804,22-Dec-2011,4733.85,4636.9,4740.6,4632.95,170.79,0.87
3805,24-Aug-2011,4888.9,4934.35,4962.4,4875.3,129.41,-1.21
3806,13-Apr-2011,5911.5,5747.95,5923.6,5735.55,145.7,2.17
3807,29-Aug-2011,4919.6,4806.2,4934.4,4806.05,145.12,3.62
3808,13-Dec-2011,4800.6,4733.6,4824.7,4728.5,181.04,0.76
3809,21-Apr-2011,5884.7,5882.85,5912.9,5864.35,119.75,0.56
3810,10-Aug-2011,5161.0,5196.55,5197.95,5123.35,158.4,1.74
3811,18-Apr-2011,5729.1,5824.35,5897.9,5722.25,121.11,-1.64
3812,21-Dec-2011,4693.15,4636.45,4707.35,4601.95,211.31,3.28
3813,26-Aug-2011,4747.8,4839.25,4872.0,4720.0,149.72,-1.9
3814,19-Apr-2011,5740.75,5716.0,5762.95,5693.25,101.24,0.2
3815,20-Apr-2011,5851.65,5786.05,5857.35,5759.65,117.9,1.93
3816,25-Aug-2011,4839.6,4914.65,4915.85,4825.05,184.91,-1.01
3817,26-Apr-2011,5868.4,5876.85,5893.2,5791.55,117.17,-0.1
3818,22-Aug-2011,4898.8,4843.7,4910.05,4808.75,123.81,1.1
3819,14-Dec-2011,4763.25,4788.7,4839.55,4750.4,176.25,-0.78
3820,04-Aug-2011,5331.8,5412.4,5434.5,5323.15,118.48,-1.35
3821,06-Apr-2011,5891.75,5908.0,5944.45,5868.8,125.96,-0.31
3822,03-Aug-2011,5404.8,5402.0,5422.6,5378.85,133.22,-0.95
3823,05-Dec-2011,5039.15,5036.5,5055.4,5002.55,137.25,-0.22
3824,17-Aug-2011,5056.6,5030.3,5112.15,5017.25,143.34,0.41
3825,07-Apr-2011,5885.7,5888.55,5906.1,5866.25,98.16,-0.1
3826,02-Aug-2011,5456.55,5493.2,5496.3,5433.65,110.37,-1.09
3827,15-Dec-2011,4746.35,4712.8,4768.65,4673.85,200.32,-0.35
3828,01-Aug-2011,5516.8,5527.5,5551.9,5486.45,98.96,0.63
3829,08-Apr-2011,5842.0,5886.75,5926.95,5822.0,99.85,-0.74
3830,18-Aug-2011,4944.15,5077.95,5078.6,4932.15,139.82,-2.22
3831,29-Apr-2011,5749.5,5782.5,5804.3,5706.05,184.75,-0.62
3832,19-Aug-2011,4845.65,4859.3,4893.6,4796.1,166.7,-1.99
3833,02-Dec-2011,5050.15,4940.85,5062.55,4918.4,180.19,2.29
3834,28-Apr-2011,5785.45,5851.35,5856.4,5776.95,159.35,-0.83
3835,23-Dec-2011,4714.0,4763.2,4763.45,4693.2,141.98,-0.42
3836,11-Apr-2011,5785.7,5805.35,5830.3,5777.9,92.73,-0.96
3837,27-Apr-2011,5833.9,5884.2,5892.35,5819.95,108.74,-0.59
3838,01-Dec-2011,4936.85,4970.85,5011.9,4916.7,183.92,2.17
3839,05-Apr-2011,5910.05,5923.85,5928.65,5855.85,110.62,0.03
3840,26-Dec-2011,4779.0,4718.15,4787.25,4718.15,90.85,1.38
3841,01-Jun-2011,5592.0,5561.05,5597.35,5559.45,98.63,0.57
3842,29-Mar-2011,5736.35,5686.5,5770.35,5680.7,140.48,0.86
3843,03-Jun-2011,5516.75,5565.7,5604.95,5507.2,101.02,-0.61
3844,09-May-2011,5551.1,5575.2,5586.05,5502.4,75.44,-0.01
3845,02-Jun-2011,5550.35,5529.9,5568.2,5521.95,110.95,-0.74
3846,21-Nov-2011,4778.35,4873.8,4873.8,4764.8,154.12,-2.6
3847,12-Sep-2011,4946.8,4981.7,4985.6,4911.25,135.5,-2.23
3848,10-Jan-2011,5762.85,5901.3,5907.25,5740.95,156.95,-2.4
3849,17-Oct-2011,5118.25,5156.2,5160.2,5084.5,130.46,-0.27
3850,11-Jan-2011,5754.1,5767.95,5842.6,5698.2,161.26,-0.15
3851,18-Oct-2011,5037.5,5049.45,5057.5,5011.05,125.55,-1.58
3852,12-Jan-2011,5863.25,5800.05,5874.2,5711.3,188.12,1.9
3853,14-Mar-2011,5531.5,5436.5,5537.3,5434.25,173.52,1.58
3854,13-Sep-2011,4940.95,4977.8,5030.15,4911.05,146.01,-0.12
3855,13-Jan-2011,5751.9,5850.75,5857.75,5736.7,175.35,-1.9
3856,14-Jan-2011,5654.55,5752.1,5833.65,5639.65,174.57,-1.69
3857,29-Jul-2011,5482.0,5479.0,5520.3,5453.95,156.13,-0.1
3858,19-Oct-2011,5139.15,5080.45,5148.05,5075.3,117.47,2.02
3859,28-Jul-2011,5487.75,5492.4,5512.1,5475.65,164.52,-1.06
3860,15-Mar-2011,5449.65,5420.0,5497.85,5373.65,191.04,-1.48
3861,27-Jul-2011,5546.8,5588.55,5591.7,5521.5,122.32,-0.5
3862,09-Sep-2011,5059.45,5161.3,5163.75,5046.8,158.71,-1.82
3863,06-May-2011,5551.45,5477.65,5564.4,5472.45,122.68,1.68
3864,26-Jul-2011,5574.85,5688.45,5702.25,5560.15,134.11,-1.86
3865,08-Sep-2011,5153.25,5139.2,5169.25,5098.25,140.86,0.56
3866,17-Jan-2011,5654.75,5648.8,5696.15,5624.15,148.5,0.0
3867,08-Nov-2011,5289.35,5292.25,5304.25,5252.0,120.65,0.1
3868,07-Jan-2011,5904.6,6030.9,6051.2,5883.6,171.81,-2.38
3869,10-May-2011,5541.25,5555.55,5592.9,5514.55,88.82,-0.18
3870,14-Sep-2011,5012.55,4965.05,5026.15,4917.4,154.28,1.45
3871,10-Jun-2011,5485.8,5518.05,5521.45,5457.45,84.19,-0.64
3872,11-Oct-2011,4974.35,5019.9,5045.1,4964.0,182.04,-0.11
3873,03-Nov-2011,5265.75,5241.55,5281.6,5201.85,160.28,0.14
3874,09-Jun-2011,5521.05,5523.55,5540.1,5502.05,87.03,-0.1
3875,08-Jun-2011,5526.85,5535.25,5556.6,5514.9,92.93,-0.53
3876,13-May-2011,5544.75,5492.35,5605.0,5472.15,119.42,1.07
3877,28-Feb-2011,5333.25,5330.15,5477.0,5308.6,317.25,0.56
3878,10-Mar-2011,5494.4,5516.1,5516.3,5468.45,135.73,-0.66
3879,04-Nov-2011,5284.2,5325.4,5326.45,5256.8,149.02,0.35
3880,12-May-2011,5486.15,5537.8,5572.5,5476.3,91.62,-1.42
3881,07-Jun-2011,5556.15,5509.15,5570.1,5507.8,81.86,0.44
3882,23-Nov-2011,4706.45,4779.5,4779.5,4640.95,178.82,-2.2
3883,12-Oct-2011,5099.4,5011.2,5109.8,4997.65,188.01,2.51
3884,16-Sep-2011,5084.25,5123.35,5143.6,5068.1,225.19,0.17
3885,06-Jun-2011,5532.05,5504.3,5542.65,5479.85,77.14,0.28
3886,11-May-2011,5565.05,5547.2,5574.7,5525.0,82.51,0.43
3887,03-Jan-2011,6157.6,6177.45,6178.55,6147.2,96.03,0.38
3888,13-Oct-2011,5077.85,5130.8,5136.95,5067.65,157.3,-0.42
3889,11-Mar-2011,5445.45,5456.15,5502.7,5411.55,133.44,-0.89
3890,15-Sep-2011,5075.7,5062.35,5091.45,4967.45,153.65,1.26
3891,04-Jan-2011,6146.35,6172.75,6181.05,6124.4,181.73,-0.18
3892,15-Nov-2011,5068.5,5131.2,5158.75,5052.85,149.59,-1.55
3893,05-Jan-2011,6079.8,6141.35,6141.35,6062.35,139.61,-1.08
3894,22-Nov-2011,4812.35,4794.85,4854.0,4782.55,174.21,0.71
3895,06-Jan-2011,6048.25,6107.0,6116.15,6022.3,152.34,-0.52
3896,25-Jul-2011,5680.3,5633.8,5700.55,5616.7,142.01,0.82
3897,18-Jan-2011,5724.05,5682.55,5730.5,5671.25,141.01,1.23
3898,09-Nov-2011,5221.05,5309.7,5317.5,5211.75,146.43,-1.29
3899,20-Oct-2011,5091.9,5086.55,5099.0,5033.95,119.33,-0.92
3900,02-Sep-2011,5040.0,5109.8,5113.7,4993.35,195.06,0.78
3901,31-Jan-2011,5505.9,5452.55,5526.85,5416.65,177.85,-0.11
3902,01-Jul-2011,5627.2,5705.75,5705.8,5609.75,141.09,-0.36
3903,15-Jul-2011,5581.1,5602.95,5631.7,5562.75,80.43,-0.33
3904,21-Mar-2011,5364.75,5408.75,5413.3,5348.2,107.18,-0.17
3905,26-Oct-2011,5201.8,5214.95,5219.25,5196.15,27.5,0.2
3906,28-Mar-2011,5687.25,5645.25,5709.1,5643.2,130.72,0.58
3907,14-Jul-2011,5599.8,5569.0,5653.95,5541.7,123.01,0.26
3908,13-Jul-2011,5585.45,5542.05,5596.15,5541.4,106.02,1.07
3909,12-Jul-2011,5526.15,5556.9,5580.25,5496.95,104.91,-1.6
3910,17-Nov-2011,4934.75,5027.1,5036.8,4919.45,149.24,-1.9
3911,04-Jul-2011,5650.5,5679.55,5679.65,5633.1,103.53,0.41
3912,22-Mar-2011,5413.85,5390.85,5428.15,5376.15,94.94,0.92
3913,31-Oct-2011,5326.6,5358.9,5360.25,5314.6,149.48,-0.64
3914,28-Oct-2011,5360.7,5341.9,5399.7,5322.8,246.08,3.05
3915,05-Jul-2011,5632.1,5659.85,5659.85,5612.3,100.78,-0.33
3916,11-Jul-2011,5616.1,5648.05,5652.9,5601.7,78.9,-0.79
3917,14-Nov-2011,5148.35,5217.35,5228.9,5140.55,134.45,-0.4
3918,06-Jul-2011,5625.45,5622.7,5655.4,5610.75,86.11,-0.12
3919,16-Nov-2011,5030.45,5059.1,5065.2,4989.5,161.41,-0.75
3920,07-Jul-2011,5728.95,5633.35,5737.15,5632.95,112.22,1.84
3921,08-Jul-2011,5660.65,5734.65,5740.4,5651.05,129.28,-1.19
3922,25-Mar-2011,5654.25,5588.65,5667.1,5560.95,133.45,2.39
3923,23-Mar-2011,5480.25,5411.4,5484.95,5401.95,112.04,1.23
3924,24-Mar-2011,5522.4,5501.8,5529.0,5496.1,115.26,0.77
3925,30-Mar-2011,5787.65,5755.8,5803.15,5753.9,133.21,0.89
3926,25-Feb-2011,5303.55,5321.05,5338.2,5232.75,193.54,0.78
3927,25-Oct-2011,5191.6,5137.9,5211.0,5085.55,221.09,1.83
3928,24-Oct-2011,5098.35,5114.7,5145.65,5084.75,126.07,0.96
3929,11-Nov-2011,5168.85,5159.75,5198.6,5142.25,168.51,-1.0
3930,19-Jan-2011,5691.05,5737.35,5747.65,5662.55,146.72,-0.58
3931,16-Mar-2011,5511.15,5475.95,5535.1,5475.95,135.2,1.13
3932,07-Sep-2011,5124.65,5080.15,5154.5,5076.3,193.86,1.19
3933,20-Jan-2011,5711.6,5656.0,5729.45,5634.5,130.5,0.36
3934,05-May-2011,5459.85,5531.6,5560.3,5443.65,126.42,-1.4
3935,21-Jan-2011,5696.5,5692.05,5717.55,5674.5,119.99,-0.26
3936,21-Oct-2011,5049.95,5106.6,5120.75,5037.95,109.89,-0.82
3937,06-Sep-2011,5064.3,4993.35,5072.9,4942.9,183.68,0.94
3938,04-May-2011,5537.15,5567.7,5578.8,5503.0,119.08,-0.5
3939,17-Mar-2011,5446.65,5455.4,5510.05,5435.3,135.26,-1.17
3940,18-Mar-2011,5373.7,5475.35,5483.05,5366.4,129.49,-1.34
3941,05-Sep-2011,5017.2,4998.9,5030.3,4964.45,162.9,-0.45
3942,22-Jul-2011,5633.95,5576.95,5642.2,5567.1,106.78,1.67
3943,03-May-2011,5565.25,5689.7,5710.8,5554.85,125.52,-2.39
3944,24-Jan-2011,5743.25,5717.1,5756.0,5697.75,108.83,0.82
3945,21-Jul-2011,5541.6,5554.6,5578.9,5532.7,76.33,-0.46
3946,20-Jul-2011,5567.05,5642.05,5645.4,5555.1,87.09,-0.83
3947,25-Jan-2011,5687.4,5763.3,5801.55,5680.65,126.13,-0.97
3948,27-Jan-2011,5604.3,5725.3,5726.1,5594.95,201.5,-1.46
3949,19-Jul-2011,5613.55,5569.85,5627.65,5557.2,86.56,0.84
3950,28-Jan-2011,5512.15,5614.0,5614.4,5459.55,173.11,-1.64
3951,02-May-2011,5701.3,5766.9,5775.25,5687.7,86.51,-0.84
3952,31-Mar-2011,5833.75,5803.05,5872.0,5778.65,219.44,0.8
3953,18-Jul-2011,5567.05,5581.75,5596.6,5550.95,73.6,-0.25
3954,18-Nov-2011,4905.8,4899.15,4915.9,4837.95,192.27,-0.59
3955,02-Nov-2011,5258.45,5216.75,5300.1,5204.95,144.38,0.01
3956,14-Oct-2011,5132.3,5057.35,5141.4,5056.6,157.78,1.07
3957,09-Mar-2011,5531.0,5542.4,5563.3,5477.45,149.82,0.18
3958,23-May-2011,5386.55,5456.7,5456.7,5373.0,94.67,-1.82
3959,26-Sep-2011,4835.4,4878.6,4879.8,4758.85,156.08,-0.66
3960,07-Feb-2011,5396.0,5430.15,5440.35,5376.95,150.45,0.0
3961,22-Jun-2011,5278.3,5304.65,5310.5,5262.5,95.77,0.05
3962,08-Feb-2011,5312.55,5432.35,5432.35,5303.4,155.6,-1.55
3963,04-Oct-2011,4772.15,4823.5,4869.75,4728.3,184.41,-1.6
3964,09-Feb-2011,5253.55,5293.05,5339.45,5225.65,246.53,-1.11
3965,03-Mar-2011,5536.2,5478.45,5570.75,5468.25,218.8,0.25
3966,30-May-2011,5473.1,5493.75,5509.3,5458.6,100.76,-0.05
3967,10-Feb-2011,5225.8,5246.05,5272.6,5196.8,225.24,-0.53
3968,21-Jun-2011,5275.85,5280.8,5322.45,5257.0,107.19,0.34
3969,11-Feb-2011,5310.0,5219.65,5319.45,5177.7,211.25,1.61
3970,19-Sep-2011,5031.95,5068.4,5068.4,5019.25,115.74,-1.03
3971,05-Oct-2011,4751.3,4791.3,4827.8,4741.0,179.14,-0.44
3972,04-Mar-2011,5538.75,5586.2,5608.2,5524.1,162.01,0.05
3973,20-May-2011,5486.35,5450.65,5517.55,5432.75,127.4,1.07
3974,07-Oct-2011,4888.05,4883.65,4922.6,4861.2,198.29,2.88
3975,14-Feb-2011,5456.0,5340.25,5463.8,5340.25,175.71,2.75
3976,19-May-2011,5428.1,5448.15,5452.6,5411.25,94.18,0.14
3977,31-May-2011,5560.15,5492.0,5571.6,5489.7,149.41,1.59
3978,15-Feb-2011,5481.0,5467.75,5506.5,5408.35,170.46,0.46
3979,17-Jun-2011,5366.4,5412.5,5421.15,5355.85,97.88,-0.56
3980,25-Nov-2011,4710.05,4731.3,4767.3,4693.1,162.84,-0.98
3981,23-Jun-2011,5320.0,5269.1,5330.6,5252.25,89.0,0.79
3982,16-Feb-2011,5481.7,5467.6,5504.8,5460.35,140.52,0.01
3983,03-Oct-2011,4849.5,4874.4,4879.15,4823.9,148.92,-1.9
3984,24-Jun-2011,5471.25,5343.4,5477.85,5343.4,140.1,2.84
3985,28-Jun-2011,5545.3,5548.85,5558.3,5496.35,114.41,0.34
3986,27-Dec-2011,4750.5,4780.2,4800.5,4723.65,104.83,-0.6
3987,29-Nov-2011,4805.1,4864.2,4866.1,4787.1,155.57,-0.95
3988,27-May-2011,5476.1,5413.7,5485.8,5413.6,117.23,1.18
3989,28-Dec-2011,4705.8,4756.2,4756.2,4685.65,117.46,-0.94
3990,29-Jun-2011,5600.45,5566.5,5608.65,5566.5,124.59,0.99
3991,29-Dec-2011,4646.25,4681.15,4701.8,4639.05,146.0,-1.27
3992,30-Dec-2011,4624.3,4659.95,4690.45,4608.9,113.9,-0.47
3993,27-Jun-2011,5526.6,5441.2,5552.65,5434.25,143.4,1.01
3994,30-Sep-2011,4943.25,4990.15,5025.55,4924.3,201.96,-1.44
3995,26-May-2011,5412.35,5372.75,5422.2,5356.35,161.61,1.19
3996,28-Nov-2011,4851.3,4769.3,4859.1,4766.4,145.26,3.0
3997,29-Sep-2011,5015.45,4924.2,5034.25,4906.0,216.16,1.41
3998,01-Feb-2011,5417.2,5537.3,5539.15,5402.0,171.23,-1.61
3999,30-Nov-2011,4832.05,4766.15,4851.55,4754.8,282.22,0.56
4000,25-May-2011,5348.95,5389.1,5389.1,5328.7,99.92,-0.85
4001,02-Feb-2011,5432.0,5469.55,5490.6,5415.65,172.2,0.27
4002,30-Jun-2011,5647.4,5614.5,5657.9,5606.1,179.22,0.84
4003,03-Feb-2011,5526.75,5430.45,5532.65,5418.0,154.23,1.74
4004,01-Mar-2011,5522.3,5382.0,5533.05,5373.55,210.5,3.54
4005,28-Sep-2011,4945.9,5005.5,5006.05,4918.45,166.87,-0.51
4006,04-Feb-2011,5395.75,5519.9,5556.3,5369.05,187.82,-2.37
4007,24-May-2011,5394.85,5385.1,5422.6,5367.45,100.05,0.15
4008,27-Sep-2011,4971.25,4905.15,4982.95,4905.15,151.31,2.81
4009,23-Sep-2011,4867.75,4873.75,4930.25,4829.6,205.77,-1.14
4010,20-Jun-2011,5257.9,5372.2,5377.4,5195.9,135.34,-2.02
4011,21-Sep-2011,5133.25,5153.75,5168.4,5109.85,132.92,-0.14
4012,07-Mar-2011,5463.15,5490.05,5491.25,5408.45,134.58,-1.36
4013,14-Jun-2011,5500.5,5485.6,5520.15,5484.2,97.84,0.32
4014,17-May-2011,5438.95,5496.1,5523.85,5421.05,109.2,-1.09
4015,21-Feb-2011,5518.6,5456.6,5526.25,5413.1,137.63,1.09
4016,15-Jun-2011,5447.5,5494.45,5499.35,5438.95,95.88,-0.96
4017,18-May-2011,5420.6,5448.2,5460.5,5401.25,107.36,-0.34
4018,16-May-2011,5499.0,5541.7,5541.8,5487.65,94.22,-0.83
4019,18-Feb-2011,5458.95,5557.55,5599.25,5441.95,180.91,-1.58
4020,20-Sep-2011,5140.2,5042.55,5149.9,5035.25,146.6,2.15
4021,22-Feb-2011,5469.2,5504.4,5519.45,5437.3,166.27,-0.9
4022,24-Nov-2011,4756.45,4707.55,4771.1,4639.1,213.36,1.06
4023,01-Nov-2011,5257.95,5278.6,5310.85,5238.3,152.49,-1.29
4024,23-Feb-2011,5437.35,5452.45,5495.2,5427.55,173.59,-0.58
4025,10-Oct-2011,4979.6,4886.85,4991.15,4882.05,188.84,1.87
4026,22-Sep-2011,4923.65,5054.45,5059.85,4907.75,147.61,-4.08
4027,13-Jun-2011,5482.8,5469.85,5496.7,5436.95,80.1,-0.05
4028,24-Feb-2011,5262.7,5408.75,5423.4,5242.5,259.35,-3.21
4029,08-Mar-2011,5520.8,5466.1,5530.55,5464.75,127.51,1.06
4030,17-Feb-2011,5546.45,5501.7,5553.0,5463.4,143.67,1.18
4031,16-Jun-2011,5396.75,5419.65,5447.5,5389.8,128.06,-0.93
4032,19-Nov-2012,5571.4,5577.3,5592.75,5549.25,106.99,-0.05
4033,17-Apr-2012,5289.7,5266.6,5298.2,5208.35,178.89,1.22
4034,11-Oct-2012,5708.05,5663.5,5721.1,5636.95,148.28,0.99
4035,18-Apr-2012,5300.0,5320.7,5342.0,5293.45,152.74,0.19
4036,20-Mar-2012,5274.85,5257.15,5297.35,5233.25,181.34,0.34
4037,10-Oct-2012,5652.15,5671.15,5686.5,5647.05,126.29,-0.92
4038,19-Jul-2012,5242.7,5249.85,5257.75,5233.15,109.77,0.51
4039,01-Oct-2012,5718.8,5704.75,5722.95,5694.0,128.04,0.27
4040,01-Mar-2012,5339.75,5366.0,5372.45,5297.5,196.87,-0.84
4041,17-Jul-2012,5192.85,5228.05,5236.7,5181.7,111.77,-0.08
4042,25-Jun-2012,5114.65,5158.5,5194.6,5105.65,123.5,-0.61
4043,07-Mar-2012,5220.45,5207.05,5243.85,5171.45,230.73,-0.04
4044,16-Jul-2012,5197.25,5232.35,5246.85,5190.45,106.31,-0.57
4045,18-Jul-2012,5216.3,5199.1,5222.85,5169.05,109.65,0.45
4046,12-Oct-2012,5676.05,5681.7,5725.0,5659.35,130.08,-0.56
4047,15-Nov-2012,5631.0,5650.35,5651.65,5603.55,133.98,-0.63
4048,24-Aug-2012,5386.7,5392.6,5399.65,5371.0,114.35,-0.53
4049,06-Jun-2012,4997.1,4886.65,5010.45,4886.15,185.34,2.75
4050,11-Jun-2012,5054.1,5096.7,5124.45,5040.7,125.61,-0.28
4051,02-Mar-2012,5359.35,5369.45,5392.55,5315.05,185.02,0.37
4052,23-Oct-2012,5691.4,5715.65,5720.8,5681.45,81.5,-0.45
4053,20-Apr-2012,5290.85,5313.95,5336.15,5245.45,135.25,-0.78
4054,23-Nov-2012,5626.6,5635.45,5637.75,5593.55,85.08,-0.02
4055,24-Apr-2012,5222.65,5215.9,5232.35,5180.35,155.68,0.42
4056,08-Jun-2012,5068.35,5044.25,5084.45,4994.8,138.39,0.37
4057,16-Nov-2012,5574.05,5624.8,5650.15,5559.8,121.9,-1.01
4058,03-Dec-2012,5870.95,5878.25,5899.15,5854.6,113.42,-0.15
4059,11-Jul-2012,5306.3,5315.25,5336.45,5300.25,113.53,-0.73
4060,12-Jun-2012,5115.9,5015.5,5128.9,5015.15,135.48,1.22
4061,29-Nov-2012,5825.0,5736.7,5833.5,5736.1,207.3,1.7
4062,29-Jun-2012,5278.9,5191.25,5286.25,5189.0,226.52,2.52
4063,26-Jun-2012,5120.8,5107.45,5134.55,5095.5,99.4,0.12
4064,12-Jul-2012,5235.25,5240.0,5261.75,5217.7,131.19,-1.34
4065,09-Mar-2012,5333.55,5294.1,5342.3,5291.6,203.01,2.17
4066,13-Jul-2012,5227.25,5242.75,5267.15,5216.85,99.04,-0.15
4067,26-Oct-2012,5664.3,5683.55,5697.2,5641.75,101.66,-0.72
4068,16-Aug-2012,5362.95,5385.95,5390.65,5356.65,134.0,-0.32
4069,12-Apr-2012,5276.85,5246.75,5290.6,5246.75,152.69,0.96
4070,22-Mar-2012,5228.45,5361.1,5385.95,5205.65,205.58,-2.54
4071,19-Mar-2012,5257.05,5337.35,5340.7,5238.55,179.88,-1.14
4072,21-Mar-2012,5364.95,5267.2,5372.35,5256.0,199.79,1.71
4073,10-Jul-2012,5345.35,5286.6,5348.55,5284.55,123.95,1.33
4074,07-Jun-2012,5049.65,5035.35,5059.65,5007.75,150.56,1.05
4075,30-Nov-2012,5879.85,5836.0,5885.25,5827.85,257.05,0.94
4076,29-Oct-2012,5665.6,5665.2,5698.3,5645.1,93.56,0.02
4077,27-Jun-2012,5141.9,5149.45,5160.1,5129.25,112.27,0.41
4078,25-Oct-2012,5705.3,5688.8,5718.75,5685.7,158.34,0.24
4079,16-Oct-2012,5648.0,5705.6,5714.0,5635.6,117.42,-0.69
4080,20-Jul-2012,5205.1,5233.55,5238.7,5197.5,89.73,-0.72
4081,22-Aug-2012,5412.85,5395.75,5433.35,5394.8,103.1,-0.15
